customer_id,gender,age,education_level,marital_status,dependents,income,credit_limit,tenure_months,relationship_duration_years,avg_monthly_spend,monthly_balance,credit_utilization,transaction_count,cash_advance_count,card_category,late_payment_count,missed_payment_flag,last_payment_amount,online_services_used,reward_points,risk_score,churn
CUST02851,Female,48,High School,Married,1,29812.0,7800.0,36,2.6,116.0,512.0,0.0656,33,0,Standard,0,0,341.0,5,1764.0,306.9,0
CUST02852,Male,58,Master,Single,1,83282.0,19700.0,22,1.1,1796.0,7752.0,0.3935,36,0,Gold,0,0,3205.0,2,16304.0,303.9,0
CUST02853,Male,18,High School,Single,0,53792.0,13300.0,54,0.5,511.0,3995.0,0.3004,32,2,Business,1,0,1319.0,3,11529.0,300.0,1
CUST02854,Female,31,Bachelor,Married,1,67830.0,17000.0,6,0.5,1275.0,3492.0,0.2054,42,0,Business,1,0,3047.0,5,3199.0,322.4,0
CUST02855,Male,38,Bachelor,Married,0,58733.0,18200.0,74,4.7,1083.0,8022.0,0.4408,32,0,Business,0,0,4552.0,9,33448.0,300.0,0
CUST02856,Male,44,High School,Single,0,36671.0,5700.0,137,9.3,309.0,3065.0,0.5377,35,2,Standard,2,0,2085.0,3,17840.0,303.8,0
CUST02857,Male,43,Bachelor,Divorced,3,67463.0,19800.0,16,1.3,504.0,3621.0,0.1829,41,1,Business,1,0,884.0,6,3391.0,300.0,0
CUST02858,Male,43,High School,Divorced,1,34075.0,11000.0,6,0.5,450.0,1832.0,0.1665,27,0,Standard,3,0,462.0,3,1079.0,362.7,0
CUST02859,Male,49,Associate,Married,1,49717.0,13700.0,158,8.8,480.0,1323.0,0.0966,40,0,Business,1,0,765.0,10,31603.0,300.1,0
CUST02860,Male,34,High School,Married,1,33929.0,5200.0,15,1.0,709.0,957.0,0.184,40,1,Standard,0,0,1115.0,3,4353.0,316.1,0
CUST02861,Female,56,Associate,Married,0,43073.0,13000.0,24,1.6,894.0,4657.0,0.3582,34,2,Business,4,1,984.0,4,8746.0,344.7,0
CUST02862,Male,50,High School,Married,1,33943.0,9800.0,10,0.5,609.0,2417.0,0.2466,33,0,Standard,0,0,472.0,2,2624.0,324.5,0
CUST02863,Female,41,Associate,Divorced,1,44391.0,13500.0,6,0.5,130.0,3157.0,0.2339,39,0,Business,0,0,510.0,10,345.0,300.2,0
CUST02864,Female,64,Master,Widowed,1,96633.0,21900.0,6,0.5,1876.0,6892.0,0.3147,31,1,Gold,0,0,873.0,0,4689.0,318.5,0
CUST02865,Male,63,Bachelor,Married,1,66482.0,19700.0,9,0.5,1038.0,10536.0,0.5348,41,0,Business,0,0,11781.0,4,3953.0,306.2,0
CUST02866,Female,56,Associate,Married,2,45547.0,7200.0,158,11.9,591.0,5006.0,0.6953,34,1,Standard,2,0,522.0,3,38928.0,324.0,0
CUST02867,Male,18,Associate,Single,0,65344.0,16000.0,57,0.5,674.0,4890.0,0.3056,38,1,Business,0,0,2505.0,5,16106.0,300.0,0
CUST02868,Female,63,Master,Married,1,94133.0,22600.0,19,0.9,1396.0,5069.0,0.2243,27,0,Gold,1,0,4246.0,4,11045.0,305.9,0
CUST02869,Male,54,High School,Married,2,35362.0,11000.0,13,0.8,270.0,1999.0,0.1817,30,0,Standard,0,0,2276.0,8,1498.0,300.0,0
CUST02870,Male,69,Associate,Divorced,1,46386.0,14100.0,6,0.5,650.0,5045.0,0.3578,31,0,Business,3,0,2625.0,3,1638.0,333.3,0
CUST02871,Female,59,Associate,Married,1,42278.0,11600.0,23,1.5,656.0,6515.0,0.5616,25,2,Business,1,0,3168.0,5,6181.0,300.0,0
CUST02872,Female,63,Associate,Married,0,42786.0,6900.0,85,5.7,686.0,823.0,0.1193,36,0,Standard,1,0,658.0,4,24363.0,310.5,0
CUST02873,Female,55,Associate,Married,3,51564.0,15100.0,179,7.5,563.0,11200.0,0.7417,29,2,Business,3,0,6609.0,2,41835.0,315.5,0
CUST02874,Male,61,Bachelor,Married,0,64487.0,16300.0,83,6.6,251.0,3977.0,0.244,40,1,Business,1,0,2781.0,2,8689.0,329.9,0
CUST02875,Female,68,Master,Divorced,3,76959.0,22700.0,6,0.5,836.0,2713.0,0.1195,51,1,Gold,0,0,3221.0,2,2076.0,302.4,0
CUST02876,Male,47,Associate,Married,1,51396.0,16500.0,6,0.5,1055.0,9232.0,0.5595,36,2,Business,2,0,5156.0,1,2613.0,300.0,1
CUST02877,Male,26,High School,Married,0,29978.0,6600.0,6,0.5,397.0,2208.0,0.3345,45,2,Standard,2,0,1487.0,7,991.0,317.4,0
CUST02878,Male,41,High School,Divorced,1,25000.0,7000.0,6,0.5,100.0,691.0,0.0987,40,3,Standard,2,0,737.0,10,265.0,315.8,0
CUST02879,Female,49,Associate,Married,0,47471.0,15600.0,6,0.5,474.0,4459.0,0.2858,37,1,Business,2,0,3442.0,3,1172.0,300.0,0
CUST02880,Male,45,High School,Married,2,27433.0,4700.0,6,0.5,406.0,2536.0,0.5396,33,3,Standard,2,0,918.0,3,1029.0,322.7,1
CUST02881,Male,30,Bachelor,Single,0,61414.0,18500.0,15,1.2,498.0,10351.0,0.5595,36,0,Business,1,0,8946.0,9,3000.0,300.0,0
CUST02882,Female,25,High School,Single,1,32704.0,5100.0,6,0.5,205.0,3136.0,0.6149,34,0,Standard,0,0,427.0,5,528.0,332.1,1
CUST02883,Male,36,Associate,Married,0,40667.0,5200.0,6,0.5,572.0,1265.0,0.2433,34,1,Standard,1,0,146.0,6,1439.0,300.0,0
CUST02884,Male,54,Bachelor,Married,1,56628.0,17100.0,26,2.1,830.0,3644.0,0.2131,39,0,Business,1,0,2698.0,1,8896.0,300.0,0
CUST02885,Male,63,Associate,Married,3,51896.0,16900.0,8,0.6,606.0,5794.0,0.3428,28,0,Business,2,0,5460.0,0,1966.0,300.0,1
CUST02886,Female,55,Master,Married,0,76215.0,10000.0,6,0.5,332.0,599.0,0.0599,41,0,Business,2,0,135.0,2,808.0,307.6,0
CUST02887,Male,57,Associate,Single,0,40994.0,12300.0,42,3.4,708.0,2447.0,0.1989,38,0,Business,1,0,2789.0,2,12163.0,301.5,0
CUST02888,Male,44,Associate,Single,0,49805.0,13500.0,14,0.6,877.0,6060.0,0.4489,34,0,Business,2,0,4059.0,4,5154.0,302.7,0
CUST02889,Female,24,Associate,Married,0,56176.0,15200.0,48,3.8,580.0,4696.0,0.3089,22,0,Business,0,0,2173.0,5,11705.0,300.0,0
CUST02890,Female,39,Bachelor,Single,1,59003.0,13000.0,80,6.5,158.0,4848.0,0.3729,38,1,Business,1,0,1496.0,3,5123.0,316.4,0
CUST02891,Male,41,High School,Divorced,0,25000.0,5300.0,93,4.2,381.0,1832.0,0.3457,30,1,Standard,3,0,1063.0,5,14556.0,356.9,0
CUST02892,Female,39,High School,Single,1,27242.0,5500.0,7,0.5,601.0,1532.0,0.2785,35,0,Standard,0,0,1074.0,5,1701.0,327.8,0
CUST02893,Female,45,Master,Married,1,85418.0,17500.0,40,3.1,1045.0,12377.0,0.7073,31,0,Gold,3,0,4185.0,3,17561.0,328.2,0
CUST02894,Female,50,High School,Married,3,32479.0,10400.0,6,0.5,528.0,1471.0,0.1414,32,0,Standard,1,0,1053.0,3,1349.0,300.0,0
CUST02895,Male,55,Bachelor,Married,1,56602.0,16700.0,22,1.7,739.0,6617.0,0.3962,28,2,Business,2,0,1487.0,1,6720.0,300.0,0
CUST02896,Female,41,Bachelor,Divorced,0,66787.0,12700.0,20,1.1,484.0,1641.0,0.1292,25,2,Business,1,0,210.0,3,4030.0,311.6,0
CUST02897,Female,22,Associate,Single,0,67600.0,18900.0,8,0.5,629.0,5783.0,0.306,33,3,Business,0,0,6285.0,9,2116.0,300.0,0
CUST02898,Male,39,Associate,Single,0,49226.0,12900.0,53,3.6,1069.0,6054.0,0.4693,31,2,Business,3,0,843.0,3,23882.0,348.8,1
CUST02899,Male,45,High School,Married,0,30882.0,9300.0,88,4.7,445.0,1202.0,0.1292,29,1,Standard,1,0,545.0,6,16212.0,356.9,0
CUST02900,Male,59,Associate,Married,2,43114.0,6200.0,10,0.5,270.0,3723.0,0.6005,27,3,Standard,2,0,3033.0,2,1181.0,309.0,0
CUST02901,Male,38,Master,Married,3,79020.0,21400.0,10,0.6,276.0,7642.0,0.3571,31,0,Gold,0,0,8351.0,3,1156.0,306.3,0
CUST02902,Female,51,Master,Divorced,1,88609.0,15600.0,7,0.5,316.0,4272.0,0.2738,32,0,Gold,2,0,1490.0,1,917.0,313.1,1
CUST02903,Male,48,Associate,Married,1,49722.0,8700.0,41,2.4,622.0,831.0,0.0955,42,1,Business,0,0,985.0,4,10807.0,300.0,0
CUST02904,Male,45,High School,Married,0,25000.0,6800.0,6,0.5,115.0,3360.0,0.4941,33,0,Standard,0,0,2201.0,3,322.0,308.1,0
CUST02905,Female,56,Associate,Married,1,52309.0,16300.0,6,0.5,1002.0,8992.0,0.5517,35,1,Business,1,0,3699.0,0,2415.0,300.0,1
CUST02906,Male,37,Associate,Married,0,40601.0,9400.0,6,0.5,380.0,1742.0,0.1853,27,0,Standard,1,0,1372.0,4,958.0,300.0,0
CUST02907,Female,38,High School,Married,1,39575.0,8800.0,28,1.2,403.0,1291.0,0.1467,35,1,Standard,2,0,187.0,6,4787.0,318.4,0
CUST02908,Male,44,High School,Single,1,25000.0,7400.0,10,0.7,235.0,3018.0,0.4078,30,0,Standard,6,1,883.0,6,961.0,367.1,1
CUST02909,Male,37,Bachelor,Married,0,70256.0,9200.0,157,9.1,927.0,2336.0,0.2539,33,2,Business,0,0,2026.0,4,60645.0,300.0,0
CUST02910,Male,51,High School,Divorced,1,26868.0,7300.0,18,0.9,604.0,438.0,0.06,36,0,Standard,3,0,313.0,3,4579.0,334.9,0
CUST02911,Male,36,High School,Married,3,26728.0,3700.0,22,1.2,546.0,2170.0,0.5865,39,1,Standard,0,0,1173.0,7,5049.0,311.0,0
CUST02912,Male,47,Associate,Married,4,53624.0,9400.0,6,0.5,383.0,2309.0,0.2456,38,0,Business,0,0,994.0,3,878.0,307.4,0
CUST02913,Female,43,Master,Divorced,2,95044.0,25100.0,44,2.2,1944.0,5388.0,0.2147,31,1,Gold,1,0,5284.0,3,35935.0,300.0,0
CUST02914,Female,47,High School,Married,0,28074.0,5700.0,55,2.5,397.0,1888.0,0.3312,36,1,Standard,1,0,675.0,5,9022.0,338.3,0
CUST02915,Male,39,Associate,Single,1,40574.0,7600.0,14,0.9,695.0,528.0,0.0695,32,0,Standard,1,0,615.0,4,4019.0,327.5,0
CUST02916,Female,40,Bachelor,Married,0,70144.0,16100.0,46,3.2,906.0,4012.0,0.2492,40,3,Business,1,0,1515.0,2,17264.0,306.3,0
CUST02917,Female,46,Master,Divorced,1,78046.0,23600.0,9,0.5,1227.0,1289.0,0.0546,41,1,Gold,0,0,1386.0,3,4683.0,300.6,1
CUST02918,Female,47,Associate,Married,0,51134.0,10900.0,57,3.6,528.0,4631.0,0.4249,36,0,Business,1,0,1676.0,4,12767.0,306.3,0
CUST02919,Male,44,High School,Single,1,36925.0,8700.0,28,2.1,301.0,3722.0,0.4278,34,0,Standard,1,0,1146.0,3,3610.0,309.5,0
CUST02920,Male,65,Bachelor,Widowed,0,66656.0,10500.0,18,1.0,838.0,2979.0,0.2837,31,0,Business,1,0,3430.0,3,6142.0,300.0,0
CUST02921,Male,33,High School,Single,0,38959.0,8500.0,45,3.5,468.0,989.0,0.1164,37,1,Standard,5,1,311.0,9,8754.0,336.6,0
CUST02922,Female,44,High School,Single,0,39797.0,5100.0,34,2.7,414.0,597.0,0.1171,36,1,Standard,0,0,521.0,4,5855.0,324.0,0
CUST02923,Female,26,Associate,Married,0,55824.0,16700.0,27,1.7,1020.0,9240.0,0.5533,32,1,Business,3,0,1712.0,3,11340.0,321.9,0
CUST02924,Male,49,High School,Married,1,26174.0,4400.0,8,0.5,441.0,332.0,0.0755,34,1,Standard,2,0,63.0,7,1404.0,346.1,0
CUST02925,Male,31,Bachelor,Married,0,57259.0,18100.0,68,5.4,472.0,1750.0,0.0967,33,1,Business,2,0,498.0,9,13352.0,300.0,0
CUST02926,Female,41,Bachelor,Divorced,1,61840.0,12300.0,20,0.9,399.0,4045.0,0.3289,38,0,Business,3,0,2824.0,4,3333.0,338.6,0
CUST02927,Female,40,Master,Married,1,86272.0,25800.0,21,1.3,224.0,2012.0,0.078,35,0,Gold,1,0,2027.0,4,1993.0,300.0,0
CUST02928,Female,48,High School,Married,0,37745.0,7800.0,8,0.6,834.0,3565.0,0.4571,36,0,Standard,2,0,1487.0,5,2692.0,302.5,0
CUST02929,Female,38,High School,Married,0,36997.0,5800.0,96,4.4,353.0,712.0,0.1228,31,2,Standard,1,0,250.0,6,14012.0,306.8,0
CUST02930,Male,37,Associate,Married,0,52200.0,12000.0,29,2.1,770.0,3599.0,0.2999,33,0,Business,1,0,1279.0,2,9007.0,300.0,0
CUST02931,Female,62,High School,Married,0,30630.0,5500.0,22,1.5,535.0,3735.0,0.6791,39,1,Standard,1,0,3761.0,3,5058.0,313.7,1
CUST02932,Female,48,High School,Married,3,34661.0,6700.0,136,9.5,229.0,1229.0,0.1834,31,1,Standard,0,0,968.0,3,13011.0,307.5,0
CUST02933,Male,38,Associate,Married,0,50185.0,9600.0,16,0.8,795.0,3944.0,0.4108,33,0,Business,3,0,960.0,0,5332.0,318.0,0
CUST02934,Female,41,Bachelor,Divorced,0,73960.0,14600.0,6,0.5,354.0,2971.0,0.2035,36,2,Business,3,0,391.0,7,824.0,314.7,0
CUST02935,Female,64,High School,Widowed,1,25000.0,5700.0,9,0.5,111.0,2286.0,0.4011,31,3,Standard,0,0,2068.0,4,365.0,300.0,1
CUST02936,Male,42,High School,Married,0,27669.0,4200.0,49,2.3,237.0,583.0,0.1388,35,0,Standard,0,0,313.0,6,4761.0,305.6,0
CUST02937,Female,36,High School,Married,2,25000.0,4500.0,6,0.5,223.0,566.0,0.1258,38,1,Standard,2,0,385.0,4,591.0,316.0,0
CUST02938,Female,36,High School,Married,0,25157.0,6500.0,6,0.5,153.0,4005.0,0.6162,40,2,Standard,2,0,3820.0,5,392.0,300.0,0
CUST02939,Female,38,High School,Married,0,25069.0,7100.0,21,1.1,297.0,2906.0,0.4093,38,0,Standard,1,0,813.0,4,2609.0,300.0,0
CUST02940,Male,37,High School,Married,0,35881.0,6300.0,21,1.5,533.0,3046.0,0.4835,24,1,Standard,0,0,3221.0,5,4711.0,309.0,0
CUST02941,Male,29,High School,Married,2,37297.0,6700.0,22,1.1,784.0,1371.0,0.2046,34,0,Standard,1,0,1641.0,10,7131.0,323.1,0
CUST02942,Female,31,High School,Married,0,31094.0,7000.0,8,0.5,514.0,1406.0,0.2009,49,0,Standard,0,0,877.0,7,1714.0,318.9,1
CUST02943,Male,35,High School,Married,0,33750.0,11100.0,6,0.5,437.0,3842.0,0.3461,34,1,Standard,0,0,2698.0,4,1111.0,325.5,1
CUST02944,Female,52,High School,Single,2,25000.0,6000.0,52,3.5,332.0,1522.0,0.2537,34,2,Standard,0,0,1388.0,2,7112.0,315.2,0
CUST02945,Female,40,Associate,Married,1,40723.0,12000.0,33,2.0,570.0,4573.0,0.3811,32,0,Business,3,0,587.0,4,7881.0,330.7,0
CUST02946,Male,42,High School,Married,2,30162.0,9500.0,13,0.7,249.0,4518.0,0.4756,41,1,Standard,2,0,4036.0,3,1345.0,329.0,0
CUST02947,Male,60,Bachelor,Divorced,1,64878.0,16700.0,7,0.5,1129.0,5149.0,0.3083,34,1,Business,0,0,5825.0,4,3291.0,317.4,0
CUST02948,Male,60,Associate,Divorced,0,46361.0,10800.0,75,6.2,722.0,5003.0,0.4632,40,3,Business,1,0,4068.0,1,22423.0,305.6,0
CUST02949,Male,41,High School,Divorced,0,38453.0,10900.0,6,0.5,472.0,3226.0,0.296,34,0,Business,0,0,850.0,2,1197.0,310.1,0
CUST02950,Female,37,Associate,Married,0,44138.0,8400.0,31,2.3,299.0,1681.0,0.2001,41,3,Standard,2,0,1123.0,5,3830.0,321.4,0
CUST02951,Female,34,High School,Married,2,34104.0,11200.0,33,2.6,665.0,4357.0,0.389,30,1,Standard,3,0,511.0,10,9143.0,377.6,0
CUST02952,Female,53,Master,Married,2,83833.0,18800.0,69,4.2,541.0,1484.0,0.0789,35,0,Gold,0,0,661.0,5,15479.0,300.0,0
CUST02953,Female,42,High School,Married,1,38582.0,12300.0,6,0.5,249.0,4421.0,0.3594,34,3,Business,1,0,827.0,9,608.0,312.3,0
CUST02954,Male,40,Associate,Married,2,52948.0,15000.0,13,1.0,287.0,3461.0,0.2307,44,1,Business,0,0,3161.0,5,1606.0,300.0,0
CUST02955,Female,35,Bachelor,Married,0,67229.0,11400.0,121,5.1,1508.0,2562.0,0.2247,40,0,Business,1,0,2390.0,10,75939.0,325.7,0
CUST02956,Female,35,High School,Married,2,30106.0,5100.0,30,1.5,223.0,353.0,0.0692,20,0,Standard,0,0,305.0,4,2840.0,310.5,0
CUST02957,Female,48,High School,Married,0,25000.0,4900.0,19,1.4,488.0,1703.0,0.3476,35,2,Standard,1,0,1379.0,5,3956.0,323.0,0
CUST02958,Female,29,Associate,Married,0,52579.0,10600.0,13,0.8,168.0,2871.0,0.2708,47,2,Business,0,0,1003.0,9,878.0,300.0,0
CUST02959,Male,56,Associate,Married,1,50604.0,6500.0,6,0.5,842.0,527.0,0.0811,32,0,Standard,2,0,229.0,3,2085.0,306.5,0
CUST02960,Female,38,High School,Married,3,32344.0,9800.0,7,0.5,100.0,3827.0,0.3905,28,2,Standard,0,0,1680.0,2,266.0,306.1,0
CUST02961,Male,43,Associate,Divorced,0,43390.0,7600.0,54,4.2,650.0,3079.0,0.4051,28,2,Standard,2,0,1307.0,6,14600.0,316.1,0
CUST02962,Male,28,Bachelor,Single,1,61730.0,18300.0,10,0.8,483.0,8255.0,0.4511,42,1,Business,0,0,7594.0,5,2009.0,332.0,0
CUST02963,Male,44,Master,Single,0,85532.0,19300.0,8,0.5,331.0,9940.0,0.515,32,2,Gold,1,0,6811.0,7,1087.0,300.3,0
CUST02964,Female,41,Bachelor,Divorced,0,64288.0,16000.0,13,0.7,513.0,2981.0,0.1863,39,1,Business,2,0,2994.0,5,2882.0,306.0,0
CUST02965,Female,44,Associate,Single,0,44088.0,10400.0,50,4.1,220.0,2642.0,0.254,30,1,Business,1,0,1796.0,2,4542.0,318.8,0
CUST02966,Female,62,Associate,Married,5,52809.0,17000.0,19,1.5,364.0,6149.0,0.3617,35,0,Business,1,0,2273.0,3,2750.0,305.7,0
CUST02967,Female,47,Associate,Married,0,45356.0,9600.0,6,0.5,737.0,2409.0,0.2509,33,3,Business,0,0,2782.0,6,1856.0,303.5,0
CUST02968,Female,35,High School,Married,0,26856.0,5500.0,25,1.3,515.0,1235.0,0.2245,36,1,Standard,1,0,964.0,5,5323.0,311.9,0
CUST02969,Female,36,High School,Married,1,31872.0,8100.0,11,0.7,359.0,2014.0,0.2486,26,1,Standard,1,0,2271.0,4,1658.0,300.0,1
CUST02970,Male,52,Associate,Single,0,50452.0,10300.0,22,1.1,547.0,955.0,0.0927,31,1,Business,2,0,1106.0,3,5096.0,300.0,0
CUST02971,Male,60,Master,Divorced,5,76012.0,19100.0,77,4.5,892.0,10676.0,0.559,27,1,Gold,0,0,11039.0,1,28815.0,301.9,0
CUST02972,Male,48,Associate,Married,1,41107.0,10000.0,7,0.5,490.0,275.0,0.0275,29,2,Business,1,0,84.0,5,1425.0,300.0,0
CUST02973,Female,53,Associate,Married,5,54911.0,15700.0,14,0.8,395.0,5365.0,0.3417,30,0,Business,0,0,2818.0,2,2227.0,329.6,0
CUST02974,Female,52,Associate,Single,1,53142.0,17600.0,104,5.8,1184.0,921.0,0.0523,35,0,Business,1,0,523.0,4,51295.0,300.0,0
CUST02975,Male,62,High School,Married,1,37478.0,12300.0,53,3.4,595.0,2035.0,0.1654,32,1,Business,2,0,1123.0,0,13361.0,306.3,0
CUST02976,Male,21,High School,Single,1,50269.0,7600.0,11,0.8,904.0,2824.0,0.3716,37,1,Business,0,0,1144.0,5,4085.0,302.6,0
CUST02977,Female,53,Associate,Married,1,48691.0,10700.0,6,0.5,552.0,4737.0,0.4427,34,2,Business,0,0,1257.0,1,1483.0,300.0,0
CUST02978,Male,56,High School,Married,2,32510.0,6900.0,97,5.0,576.0,781.0,0.1132,28,1,Standard,1,0,899.0,2,23218.0,300.0,0
CUST02979,Female,28,High School,Single,3,27230.0,4500.0,6,0.5,440.0,1886.0,0.4191,36,0,Standard,2,0,800.0,8,1044.0,332.4,1
CUST02980,Female,34,High School,Married,0,32543.0,9100.0,16,1.2,620.0,2022.0,0.2222,36,1,Standard,1,0,895.0,4,4174.0,308.9,0
CUST02981,Male,34,High School,Married,1,36002.0,11800.0,14,1.0,122.0,1000.0,0.0847,40,0,Business,2,0,324.0,4,722.0,309.9,0
CUST02982,Male,36,Associate,Married,1,46839.0,7300.0,6,0.5,159.0,2158.0,0.2956,34,3,Standard,2,0,534.0,2,434.0,324.6,0
CUST02983,Female,39,Bachelor,Single,1,64586.0,11700.0,6,0.5,897.0,934.0,0.0798,43,1,Business,0,0,756.0,6,2334.0,316.4,0
CUST02984,Female,47,Master,Married,0,95222.0,28900.0,11,0.9,960.0,14113.0,0.4883,40,0,Gold,0,0,2853.0,6,4350.0,319.2,0
CUST02985,Female,55,Bachelor,Married,1,57201.0,10800.0,16,1.1,1061.0,2683.0,0.2484,39,1,Business,1,0,907.0,3,7061.0,308.7,0
CUST02986,Female,57,Bachelor,Single,1,63143.0,13700.0,124,8.8,367.0,926.0,0.0676,38,0,Business,1,0,656.0,3,19073.0,300.0,0
CUST02987,Male,34,Associate,Married,0,46310.0,12900.0,27,1.2,348.0,1245.0,0.0965,34,0,Business,1,0,483.0,9,3866.0,301.7,0
CUST02988,Male,34,Bachelor,Married,3,73344.0,11100.0,86,5.8,800.0,2243.0,0.2021,32,1,Business,0,0,1863.0,7,28427.0,304.0,0
CUST02989,Female,60,Bachelor,Divorced,1,66204.0,15500.0,6,0.5,1349.0,5210.0,0.3361,37,1,Business,0,0,3335.0,6,3445.0,309.7,0
CUST02990,Female,52,Bachelor,Single,1,72839.0,10800.0,9,0.5,375.0,6520.0,0.6037,33,0,Business,1,0,3318.0,2,1444.0,302.4,0
CUST02991,Male,45,Master,Married,0,78447.0,14800.0,6,0.5,1414.0,1243.0,0.084,36,1,Business,1,0,1382.0,6,3567.0,307.5,0
CUST02992,Female,50,High School,Married,0,34228.0,6000.0,16,1.1,762.0,2066.0,0.3443,35,5,Standard,1,0,1019.0,3,5169.0,328.1,0
CUST02993,Female,44,Bachelor,Single,1,62996.0,17500.0,89,5.5,1103.0,3497.0,0.1998,41,2,Business,1,0,1872.0,7,40862.0,303.0,0
CUST02994,Male,51,Doctorate,Divorced,0,139156.0,21800.0,12,0.8,1879.0,7149.0,0.3279,30,1,Gold,1,0,7288.0,1,9433.0,310.1,0
CUST02995,Male,40,Master,Married,1,84667.0,22300.0,32,2.4,1157.0,10905.0,0.489,26,5,Gold,2,0,5351.0,3,15587.0,335.7,0
CUST02996,Female,48,Associate,Married,0,41700.0,10200.0,88,6.7,241.0,2007.0,0.1968,46,0,Business,1,0,924.0,8,8583.0,325.6,0
CUST02997,Male,26,Associate,Married,1,51102.0,13600.0,25,2.0,577.0,4853.0,0.3568,39,0,Business,0,0,2293.0,5,5884.0,300.0,0
CUST02998,Male,36,Associate,Married,0,47406.0,14600.0,27,2.1,621.0,956.0,0.0655,33,1,Business,2,0,424.0,5,6925.0,321.2,0
CUST02999,Male,36,Master,Married,0,95605.0,22600.0,28,1.8,1192.0,5461.0,0.2416,34,1,Gold,0,0,4537.0,4,13927.0,300.0,0
CUST03000,Female,40,Bachelor,Married,1,60859.0,16700.0,11,0.6,288.0,13313.0,0.7972,35,0,Business,4,1,11205.0,2,1262.0,305.0,0
CUST03001,Female,33,High School,Single,0,38001.0,11100.0,19,0.8,210.0,6890.0,0.6207,42,0,Business,1,0,7349.0,3,1632.0,329.6,0
CUST03002,Female,38,High School,Married,0,32596.0,8800.0,67,5.4,246.0,2685.0,0.3051,33,1,Standard,0,0,2936.0,8,6951.0,321.4,0
CUST03003,Male,26,High School,Married,0,29325.0,5600.0,18,0.9,379.0,427.0,0.0762,40,0,Standard,0,0,352.0,10,2882.0,308.1,0
CUST03004,Female,51,Bachelor,Divorced,3,65277.0,21200.0,19,1.5,373.0,8969.0,0.4231,37,0,Gold,0,0,1917.0,2,2967.0,312.4,0
CUST03005,Female,44,High School,Single,1,37235.0,5100.0,6,0.5,301.0,488.0,0.0957,40,2,Standard,1,0,186.0,3,717.0,312.1,0
CUST03006,Female,24,Bachelor,Married,0,68390.0,13900.0,22,1.2,639.0,2265.0,0.1629,29,0,Business,0,0,1872.0,2,5846.0,306.8,0
CUST03007,Female,34,Bachelor,Married,2,58094.0,17200.0,6,0.5,923.0,2304.0,0.134,36,0,Business,4,1,1487.0,7,2328.0,343.5,0
CUST03008,Male,49,Associate,Married,1,54848.0,10900.0,11,0.8,503.0,5861.0,0.5377,31,2,Business,1,0,1823.0,3,2302.0,306.7,0
CUST03009,Female,38,High School,Married,0,35367.0,8400.0,139,8.3,582.0,2191.0,0.2608,37,3,Standard,3,0,759.0,4,33623.0,356.0,0
CUST03010,Male,36,High School,Married,1,39744.0,6100.0,84,6.9,219.0,2283.0,0.3743,24,0,Standard,2,0,1923.0,3,7732.0,322.8,0
CUST03011,Female,44,Bachelor,Single,2,58251.0,17700.0,34,2.6,476.0,3535.0,0.1997,40,1,Business,0,0,1480.0,5,6841.0,315.2,0
CUST03012,Male,49,Doctorate,Married,2,112074.0,3580.0,44,2.9,1229.0,13545.0,0.3784,31,0,Platinum,0,0,11498.0,6,22629.0,300.0,0
CUST03013,Male,27,Associate,Married,0,41682.0,13800.0,9,0.7,326.0,9490.0,0.6877,31,2,Business,2,0,9434.0,8,1247.0,305.7,0
CUST03014,Male,51,Bachelor,Divorced,0,61461.0,8700.0,6,0.5,380.0,2799.0,0.3217,33,2,Business,1,0,1000.0,2,992.0,300.0,0
CUST03015,Female,35,Master,Married,0,83655.0,13900.0,28,2.2,1836.0,1267.0,0.0912,37,0,Business,2,0,1514.0,1,21293.0,300.0,0
CUST03016,Male,44,Bachelor,Single,1,64597.0,14700.0,82,3.7,1010.0,4081.0,0.2776,27,1,Business,0,0,3986.0,5,34520.0,301.6,0
CUST03017,Female,44,Associate,Single,2,52900.0,9600.0,64,4.8,155.0,1874.0,0.1952,45,0,Business,0,0,2035.0,5,4177.0,315.7,0
CUST03018,Male,38,Bachelor,Married,0,55314.0,14300.0,32,1.6,345.0,5261.0,0.3679,30,1,Business,0,0,5854.0,7,4402.0,305.0,0
CUST03019,Male,32,Doctorate,Married,0,117027.0,35200.0,150,12.0,1838.0,15951.0,0.4532,26,1,Platinum,0,0,8616.0,7,100000.0,300.6,0
CUST03020,Female,41,High School,Divorced,0,28934.0,4400.0,10,0.5,277.0,677.0,0.1539,33,0,Standard,2,0,392.0,4,1167.0,322.9,0
CUST03021,Male,64,High School,Widowed,0,29532.0,3700.0,52,2.5,375.0,1840.0,0.4973,32,1,Standard,0,0,1685.0,3,8119.0,300.0,0
CUST03022,Male,28,Doctorate,Single,1,103462.0,34400.0,12,0.7,1913.0,2631.0,0.0765,43,2,Gold,1,0,2787.0,7,9758.0,300.0,0
CUST03023,Female,65,Bachelor,Widowed,0,56650.0,12400.0,132,10.2,273.0,2814.0,0.2269,31,0,Business,3,0,617.0,2,15143.0,310.1,0
CUST03024,Male,41,High School,Divorced,0,26888.0,3700.0,11,0.5,412.0,1198.0,0.3238,38,2,Standard,0,0,547.0,6,1871.0,314.4,0
